date,time,location_X,location_Y,lat,lon,mag,place,type
2017-05-12,20:47:09,244035.11457101337,592329.7288306415,53.31,6.723,0.1,Stedum,induced earthquake
2017-05-03,11:15:54,244297.56341211975,592557.243562687,53.312,6.727,1.5,Stedum,induced earthquake
2017-04-26,13:56:49,243573.5466528061,581189.5933822003,53.21,6.713,2,Scharmer,induced earthquake
2017-04-19,17:11:08,244083.160263232,593332.4856692365,53.319,6.724,0.5,Loppersum,induced earthquake
2017-04-13,10:33:55,245583.76121814956,605605.9653082427,53.429,6.75,1.4,Uithuizermeeden,induced earthquake
2017-04-10,23:37:13,261864.5426863453,588129.3220786595,53.269,6.989,1.1,Woldendorp,induced earthquake
2017-04-10,21:40:52,246848.98599396757,581139.6878069945,53.209,6.762,0.6,Froombosch,induced earthquake
2017-04-10,00:17:19,251789.26143855063,588027.0383367948,53.27,6.838,1.3,Steendam,induced earthquake
2017-04-09,08:41:11,256432.9551956632,589347.4302058041,53.281,6.908,0.6,Meedhuizen,induced earthquake
2017-04-07,17:43:50,241584.66776281825,576589.595018267,53.169,6.682,0.5,Westerbroek,induced earthquake
2017-04-04,22:36:27,248610.55475324488,590190.4231307806,53.29,6.791,0.1,Garrelsweer,induced earthquake
2017-04-04,10:00:44,261993.00039047247,588354.8370105464,53.271,6.991,1.8,Woldendorp,induced earthquake
2017-03-15,18:31:51,255358.8725688677,576856.8525771801,53.169,6.888,0.6,Zuidbroek,induced earthquake
2017-03-14,05:22:36,254877.71167790896,593545.1416445135,53.319,6.886,1.3,Delfzijl,induced earthquake
2017-03-12,23:36:38,258505.56947978807,586051.91262914,53.251,6.938,0.6,Wagenborgen,induced earthquake
2017-03-11,12:52:48,246482.75498614676,596828.5922953372,53.35,6.761,2.1,Zeerijp,induced earthquake
2017-03-06,11:35:13,233873.36734264743,594044.2184202294,53.327,6.571,1.6,Onderdendam,induced earthquake
2017-03-03,00:05:52,253774.7501107959,592075.0872116263,53.306,6.869,0.5,Appingedam,induced earthquake
2017-02-28,21:26:51,247945.75837897565,593517.108524483,53.32,6.782,0.9,Wirdum,induced earthquake
2017-02-26,21:39:48,247662.02670223737,594402.1838053801,53.328,6.778,1.4,Wirdum,induced earthquake
2017-02-26,06:25:08,240684.63271632016,600728.8686706616,53.386,6.675,1.2,Zandeweer,induced earthquake
2017-02-25,05:32:47,244803.62998124855,594013.836382094,53.325,6.735,1.3,Loppersum,induced earthquake
2017-02-21,23:19:46,246113.8754500004,591700.8453191371,53.304,6.754,0.4,Garrelsweer,induced earthquake
2017-02-19,20:15:10,240808.82085155876,582586.5596841668,53.223,6.672,0.5,Harkstede,induced earthquake
2017-02-19,13:21:25,246191.8232818376,601609.8837489272,53.393,6.758,1.4,Zijldijk,induced earthquake
2017-02-15,12:01:37,243297.80609989757,599774.4773650713,53.377,6.714,1.6,Startenhuizen,induced earthquake
2017-02-14,20:52:04,243576.3350454933,599111.6997770092,53.371,6.718,0.8,Garsthuizen,induced earthquake
2017-02-14,07:45:44,240500.9393637668,599835.0311528959,53.378,6.672,0.9,Zandeweer,induced earthquake
2017-02-12,14:43:23,243223.05819828063,600218.3811223586,53.381,6.713,1.3,Startenhuizen,induced earthquake
2017-02-06,21:19:06,250200.5938908737,573857.9445311987,53.143,6.81,0.9,Sappemeer,induced earthquake
2017-02-05,15:49:33,239044.79414091745,599363.9749687271,53.374,6.65,1.3,Kantens,induced earthquake
2017-02-04,03:27:37,244774.30012301932,599134.0092831725,53.371,6.736,0.6,Garsthuizen,induced earthquake
2017-02-04,03:11:26,239522.4278329532,598704.4739397686,53.368,6.657,0.8,Kantens,induced earthquake
2017-02-04,02:56:52,244973.9605825627,599137.7566711716,53.371,6.739,0.9,Garsthuizen,induced earthquake
2017-01-27,23:41:59,247584.6180894412,591506.3599341845,53.302,6.776,0.1,Garrelsweer,induced earthquake
2017-01-27,05:11:20,252914.2963102414,575359.416844789,53.156,6.851,0.7,Zuidbroek,induced earthquake
2017-01-22,11:01:48,248180.69531821035,577937.128488374,53.18,6.781,0.5,Sappemeer,induced earthquake
2017-01-20,22:30:18,254227.52112529892,586295.6385894226,53.254,6.874,0.6,Siddeburen,induced earthquake
2017-01-19,22:44:47,247397.6931211372,594285.7618029091,53.327,6.774,0.9,Wirdum,induced earthquake
2017-01-17,18:53:10,251905.33411643293,585580.3240340037,53.248,6.839,0.7,Hellum,induced earthquake
2017-01-14,12:47:19,252048.40422828955,581798.3418768969,53.214,6.84,0.6,Schildwolde,induced earthquake
2017-01-03,21:08:24,258976.81857994967,588956.5434878644,53.277,6.946,0.9,Meedhuizen,induced earthquake
2016-12-30,03:06:07,249873.03645109225,590437.8514599362,53.292,6.81,0.6,Overschild,induced earthquake
2016-12-30,03:05:53,249319.95319860635,591428.8364213202,53.301,6.802,1,Wirdum,induced earthquake
2016-12-22,23:41:01,253552.2064787308,596412.1585994124,53.345,6.867,0.5,Holwierde,induced earthquake
2016-12-20,16:15:39,242427.78894955537,581725.2057218829,53.215,6.696,1.1,Harkstede,induced earthquake
2016-12-17,11:56:47,239496.6085303308,581227.583439337,53.211,6.652,0.6,Groningen,induced earthquake
2016-12-16,19:55:23,261568.02296416415,586452.8302827352,53.254,6.984,0.6,Nieuwolda,induced earthquake
2016-12-15,10:45:30,257934.8925484995,600178.1370615916,53.378,6.934,1.6,Eems-Dollard (nabij Holwierde),induced earthquake
2016-12-15,04:44:48,249561.0525896612,596109.0955094547,53.343,6.807,0.6,Leermens,induced earthquake
2016-12-12,11:28:07,261076.3342340456,587555.2152455975,53.264,6.977,0.6,Woldendorp,induced earthquake
2016-12-11,00:25:42,258343.63114145023,584267.242395802,53.235,6.935,0.2,Nieuwolda,induced earthquake
2016-12-07,01:52:49,247384.826379276,594953.4387209318,53.333,6.774,1.8,Loppersum,induced earthquake
2016-12-05,22:11:06,251634.4938322809,595705.1607919747,53.339,6.838,0.1,Appingedam,induced earthquake
2016-12-05,12:15:43,256823.00770108256,586683.9078878628,53.257,6.913,0.4,Wagenborgen,induced earthquake
2016-12-02,08:58:21,253749.54861114823,593299.1309670303,53.317,6.869,0.8,Appingedam,induced earthquake
2016-11-27,19:12:32,252330.94050292432,597500.443691956,53.355,6.849,0.9,Krewerd,induced earthquake
2016-11-26,17:03:34,256546.6898301623,587123.3541454258,53.261,6.909,1,Siddeburen,induced earthquake
2016-11-26,13:18:35,249427.8607463747,596106.4693146812,53.343,6.805,0.6,Leermens,induced earthquake
2016-11-25,02:11:16,238894.22144109025,585112.9690185278,53.246,6.644,0.3,Garmerwolde,induced earthquake
2016-11-22,17:39:12,234324.6177429498,590934.8946774364,53.299,6.577,0.7,Bedum,induced earthquake
2016-11-22,12:46:03,263319.5613186074,588718.5591746835,53.274,7.011,0.6,Woldendorp,induced earthquake
2016-11-20,18:57:56,251641.22442858003,595371.3256297453,53.336,6.838,1.6,Appingedam,induced earthquake
2016-11-20,17:58:40,249322.14049264707,591317.558652001,53.3,6.802,1.2,Wirdum,induced earthquake
2016-11-20,15:20:07,245457.79425380655,591131.8385668546,53.299,6.744,1,Ten Post,induced earthquake
2016-11-10,06:35:42,254261.9869238382,584626.5260437147,53.239,6.874,0.7,Siddeburen,induced earthquake
2016-11-08,11:25:33,248725.7613068932,594534.1813571203,53.329,6.794,0.9,Eenum,induced earthquake
2016-11-08,11:23:17,248788.025170677,594758.0421901292,53.331,6.795,1.4,Eenum,induced earthquake
2016-11-05,16:58:15,258603.04346674104,587723.8856010543,53.266,6.94,0.8,Wagenborgen,induced earthquake
2016-11-01,00:57:46,249775.5884407833,591994.4198800415,53.306,6.809,2.2,Wirdum,induced earthquake
2016-11-01,00:12:28,249653.2575853858,591435.3995077736,53.301,6.807,1.9,Wirdum,induced earthquake
2016-10-29,14:36:14,252282.33840460295,590040.7905955692,53.288,6.846,0.6,Steendam,induced earthquake
2016-10-24,09:43:47,253346.9436853279,590173.806555794,53.289,6.862,0.6,Tjuchem,induced earthquake
2016-10-12,07:12:46,244178.75234798,591775.8063572787,53.305,6.725,0.5,Ten Post,induced earthquake
2016-10-07,00:16:17,259670.60304409303,602999.0436373174,53.403,6.961,0.9,Eems-Dollard (nabij Bierum),induced earthquake
2016-10-06,02:56:46,250189.8594856015,584544.1694132322,53.239,6.813,0.4,Schildwolde,induced earthquake
2016-10-04,14:46:19,248137.33006003697,590515.1768165848,53.293,6.784,0.5,Garrelsweer,induced earthquake
2016-10-02,01:47:17,247728.64617054432,594403.471772374,53.328,6.779,0.3,Wirdum,induced earthquake
2016-09-27,23:22:14,237029.07540896855,584858.1523730026,53.244,6.616,0.9,Groningen,induced earthquake
2016-09-21,14:21:32,258965.50096031552,586395.8155608247,53.254,6.945,1.2,Wagenborgen,induced earthquake
2016-09-11,23:22:55,245501.84082922057,588794.9891497236,53.278,6.744,0.2,Ten Post,induced earthquake
2016-09-09,12:21:23,249840.64705049587,595446.6845514438,53.337,6.811,0.8,Oosterwijtwerd,induced earthquake
2016-09-02,13:16:00,252306.58006323423,582248.8338780359,53.218,6.844,2.1,Schildwolde,induced earthquake
2016-09-01,00:07:52,243650.5988538923,580634.4427043871,53.205,6.714,0.4,Scharmer,induced earthquake
2016-08-28,03:27:53,238060.93406603904,602352.3929209895,53.401,6.636,1.3,Uithuizen,induced earthquake
2016-08-24,23:44:03,259057.54454065725,597530.5012472225,53.354,6.95,1.1,Eems-Dollard (nabij Delfzijl),induced earthquake
2016-08-24,18:44:23,243973.5894237236,599230.3851050248,53.372,6.724,0.6,Garsthuizen,induced earthquake
2016-08-24,13:09:08,256043.2637345403,592011.0027149125,53.305,6.903,0.8,Meedhuizen,induced earthquake
2016-08-23,03:53:30,265117.0030107014,583081.6723004584,53.223,7.036,1,Oostwold Gem Oldambt,induced earthquake
2016-08-23,02:11:16,264513.46502285416,583179.2189189089,53.224,7.027,0.6,Oostwold Gem Oldambt,induced earthquake
2016-08-14,04:07:50,241215.50245944777,582259.89283219306,53.22,6.678,0.2,Harkstede,induced earthquake
2016-08-14,01:50:44,263954.0356135145,584279.7847822512,53.234,7.019,0.7,Oostwold Gem Oldambt,induced earthquake
2016-08-10,18:16:25,240432.14195283997,592486.8447355956,53.312,6.669,0.5,Stedum,induced earthquake
2016-08-08,00:03:39,255624.00309045025,576973.7028138742,53.17,6.892,0.4,Zuidbroek,induced earthquake
2016-08-07,20:40:22,238645.49458757183,599356.9828042247,53.374,6.644,1.3,Kantens,induced earthquake
2016-07-28,15:57:28,250899.75651878433,585782.7929792494,53.25,6.824,0.8,Hellum,induced earthquake
2016-07-28,05:32:13,253231.7999633082,589280.8688461328,53.281,6.86,0.2,Tjuchem,induced earthquake
2016-07-26,14:02:10,256375.6617986015,588900.923277142,53.277,6.907,0.9,Tjuchem,induced earthquake
2016-07-23,17:59:45,255910.81205833124,582434.4145432311,53.219,6.898,0.1,Noordbroek,induced earthquake
2016-07-22,10:55:15,252900.61339834184,589162.7822587466,53.28,6.855,0.3,Tjuchem,induced earthquake
2016-07-18,08:58:11,242963.03883723065,599879.6352368366,53.378,6.709,1.7,Eppenhuizen,induced earthquake
2016-07-17,12:01:18,255261.8924206657,578301.9871103123,53.182,6.887,0.5,Zuidbroek,induced earthquake
2016-07-09,10:47:53,248679.0704862626,572937.6263285379,53.135,6.787,1.1,Hoogezand,induced earthquake
2016-07-06,21:54:00,239783.1287132324,595258.2396738494,53.337,6.66,0.3,Westerwijtwerd,induced earthquake
2016-06-29,00:47:12,261068.96259162208,587889.0326173337,53.267,6.977,0.4,Wagenborgen,induced earthquake
2016-06-22,13:10:10,249825.2342443688,596225.638213604,53.344,6.811,0.7,Oosterwijtwerd,induced earthquake
2016-06-18,23:58:25,247169.4522096504,578362.9282998977,53.184,6.766,1.2,Kolham,induced earthquake
2016-06-18,11:10:46,249023.91825031163,596321.1719173373,53.345,6.799,0.1,Leermens,induced earthquake
2016-06-16,20:17:43,253504.865718442,585724.163181581,53.249,6.863,0.2,Siddeburen,induced earthquake
2016-06-16,03:27:08,251542.8621291808,583680.5942116304,53.231,6.833,0.5,Hellum,induced earthquake
2016-06-16,00:56:16,241403.87036999292,582931.1525524143,53.226,6.681,0.3,Harkstede,induced earthquake
2016-06-02,18:43:13,257576.00930307567,585809.3331820942,53.249,6.924,1.5,Wagenborgen,induced earthquake
2016-06-01,08:02:54,245727.12683313183,598038.7545607693,53.361,6.75,1.2,Zeerijp,induced earthquake
2016-05-29,14:27:54,251553.32908307645,589803.4288348495,53.286,6.835,1.1,Overschild,induced earthquake
2016-05-28,02:08:20,238310.84537023836,584101.0105712354,53.237,6.635,1.2,Groningen,induced earthquake
2016-05-16,22:24:37,256223.49900633737,589788.3068370325,53.285,6.905,0.4,Meedhuizen,induced earthquake
2016-05-16,20:38:41,256942.84517251624,590471.4779526109,53.291,6.916,1.1,Meedhuizen,induced earthquake
2016-05-15,11:57:15,261867.01849893067,588018.049802104,53.268,6.989,1,Woldendorp,induced earthquake
2016-05-11,07:11:33,233465.2273607384,590475.5178733594,53.295,6.564,0.4,Bedum,induced earthquake
2016-05-06,17:27:39,242037.6552455845,595855.2376181021,53.342,6.694,0.7,Westeremden,induced earthquake
2016-05-01,07:32:50,242774.82552807077,602881.8396504631,53.405,6.707,0.4,Uithuizermeeden,induced earthquake
2016-04-24,15:36:47,251008.71219350817,583669.8994700747,53.231,6.825,1.1,Schildwolde,induced earthquake
2016-04-24,06:58:58,252611.2146615496,590270.1113868183,53.29,6.851,0.4,Tjuchem,induced earthquake
2016-04-13,11:00:45,259789.31020249185,588417.5746448723,53.272,6.958,0.7,Farmsum,induced earthquake
2016-04-09,17:45:57,247532.97706370227,590726.1262980393,53.295,6.775,0.3,Garrelsweer,induced earthquake
2016-04-09,08:31:24,240388.7214668312,579907.5878377496,53.199,6.665,0.5,Westerbroek,induced earthquake
2016-04-04,18:12:49,239559.86358337977,592805.3367267463,53.315,6.656,0.5,Westerwijtwerd,induced earthquake
2016-04-02,00:47:53,239756.05520103857,585462.0291240512,53.249,6.657,1.1,Garmerwolde,induced earthquake
2016-03-31,13:33:42,237517.20834957284,587538.0078938176,53.268,6.624,0.7,Zuidwolde,induced earthquake
2016-03-25,09:46:39,238964.85694105353,584891.5767258406,53.244,6.645,0.7,Garmerwolde,induced earthquake
2016-03-25,01:26:59,256270.18411014148,574872.171508323,53.151,6.901,1.8,Muntendam,induced earthquake
2016-03-24,08:00:35,254478.17293687628,590308.4403470821,53.29,6.879,0.6,Tjuchem,induced earthquake
2016-03-20,22:02:13,252759.4006578927,586265.545927702,53.254,6.852,0.5,Hellum,induced earthquake
2016-03-16,14:58:02,248733.6911452353,587298.5192425844,53.264,6.792,0.5,Overschild,induced earthquake
2016-03-11,11:33:23,251616.5794635942,580008.5549171141,53.198,6.833,0.9,Noordbroek,induced earthquake
2016-03-09,22:51:07,251986.0955685767,581574.4474623398,53.212,6.839,0.4,Schildwolde,induced earthquake
2016-03-07,10:16:53,250993.2080207777,587788.4210022988,53.268,6.826,1.2,Steendam,induced earthquake
2016-03-04,13:00:29,241378.04810862697,599182.8602986021,53.372,6.685,0.9,Eppenhuizen,induced earthquake
2016-03-03,19:54:29,247555.53047720095,579149.5413196078,53.191,6.772,0.2,Froombosch,induced earthquake
2016-03-01,07:29:47,243398.3547070722,594321.6792504408,53.328,6.714,0.3,Loppersum,induced earthquake
2016-02-29,01:19:57,247975.8540532643,578155.800196382,53.182,6.778,0.3,Froombosch,induced earthquake
2016-02-25,22:26:30,248172.08320454785,578382.2239718353,53.184,6.781,2.4,Froombosch,induced earthquake
2016-02-21,05:09:14,245001.1416405092,597691.0965786977,53.358,6.739,0.2,Zeerijp,induced earthquake
2016-02-20,03:44:58,237550.57869916427,597222.9610140203,53.355,6.627,0.7,Toornwerd,induced earthquake
2016-02-19,21:48:37,237065.41612218905,586639.7669386121,53.26,6.617,1.3,Zuidwolde,induced earthquake
2016-02-19,03:04:21,245553.30863460107,593137.3799446606,53.317,6.746,0.1,Garrelsweer,induced earthquake
2016-02-18,08:19:44,245034.8330234556,592348.3874063255,53.31,6.738,0.7,Winneweer,induced earthquake
2016-02-18,08:14:44,245032.74451715063,592459.6669027109,53.311,6.738,0.4,Winneweer,induced earthquake
2016-02-17,00:20:52,259523.55181118593,585294.6717078614,53.244,6.953,0.9,Nieuwolda,induced earthquake
2016-02-05,21:11:38,240398.24225491547,583135.8166124508,53.228,6.666,0.4,Harkstede,induced earthquake
2016-01-26,22:22:33,244055.57907958503,580419.2920421521,53.203,6.72,1.5,Scharmer,induced earthquake
2016-01-20,03:57:08,243574.74357917157,584751.6826072067,53.242,6.714,0.6,Lageland,induced earthquake
2016-01-19,13:19:07,247056.3615303747,598175.438365501,53.362,6.77,0.6,'t Zandt,induced earthquake
2016-01-17,11:57:33,251949.6236173087,586694.4219303285,53.258,6.84,1.5,Hellum,induced earthquake
2016-01-13,06:41:42,252973.2098765424,585601.9744857226,53.248,6.855,1.3,Hellum,induced earthquake
2016-01-11,05:31:35,250308.8172283874,578535.3590782905,53.185,6.813,0.6,Sappemeer,induced earthquake
2016-01-07,05:25:55,250413.12377242345,576645.0420921989,53.168,6.814,1.6,Sappemeer,induced earthquake
2016-01-02,00:04:28,241189.22752393503,591164.5909554325,53.3,6.68,0.5,Sint Annen,induced earthquake
2015-12-25,04:19:36,244824.47006477663,592901.0371943186,53.315,6.735,1.3,Loppersum,induced earthquake
2015-12-15,07:43:55,236167.87797829663,588405.5168310603,53.276,6.604,1.7,Bedum,induced earthquake
2015-12-15,00:01:50,255247.25438249105,595000.0816427317,53.332,6.892,1.6,Delfzijl,induced earthquake
2015-12-13,15:18:13,239252.2755634579,598922.3493128592,53.37,6.653,0.4,Kantens,induced earthquake
2015-12-08,03:54:22,240451.1818170856,595158.7851351071,53.336,6.67,0.8,Huizinge,induced earthquake
2015-12-03,04:40:48,238686.22709482827,585554.59441096,53.25,6.641,0.5,Garmerwolde,induced earthquake
2015-12-02,06:40:02,251389.24482885405,584679.3874924071,53.24,6.831,1.6,Hellum,induced earthquake
2015-11-15,23:01:42,245269.53276789328,597584.8259292222,53.357,6.743,0.9,Zeerijp,induced earthquake
2015-11-12,12:30:09,243045.23311449008,580845.9561292038,53.207,6.705,0.6,Harkstede,induced earthquake
2015-11-10,16:32:23,249130.4667313877,584078.0366322487,53.235,6.797,0.6,Schildwolde,induced earthquake
2015-11-09,13:17:37,259444.71359091645,585849.5824652922,53.249,6.952,0.7,Nieuwolda,induced earthquake
2015-10-30,22:26:39,257545.29539513204,590372.9857889862,53.29,6.925,0.9,Meedhuizen,induced earthquake
2015-10-30,18:49:01,257223.76138852295,589809.5018876733,53.285,6.92,2.3,Meedhuizen,induced earthquake
2015-10-30,16:07:18,247601.79459808205,590616.1340876211,53.294,6.776,1.7,Garrelsweer,induced earthquake
2015-10-29,08:08:46,260293.6534646185,589764.5262187733,53.284,6.966,1.1,Farmsum,induced earthquake
2015-10-29,06:05:10,259772.314053996,589196.4876414014,53.279,6.958,0.8,Farmsum,induced earthquake
2015-10-27,15:46:28,245817.74890747177,593253.6993113868,53.318,6.75,1.2,Garrelsweer,induced earthquake
2015-10-24,02:35:33,254780.05822266208,582188.1840672875,53.217,6.881,0.7,Noordbroek,induced earthquake
2015-10-22,21:53:40,234726.287912641,586823.0045714345,53.262,6.582,0.5,Zuidwolde,induced earthquake
2015-10-11,04:41:42,253016.36980742705,576919.9393722862,53.17,6.853,0.3,Zuidbroek,induced earthquake
2015-10-10,05:51:48,249280.53811652737,586641.3055381705,53.258,6.8,0.2,Schildwolde,induced earthquake
2015-10-10,02:44:06,257669.0581370741,587703.8314407988,53.266,6.926,0.2,Wagenborgen,induced earthquake
2015-10-09,00:27:19,251530.94750887516,590916.195759097,53.296,6.835,0.3,Appingedam,induced earthquake
2015-09-30,18:05:37,251602.92374900368,584015.7588757486,53.234,6.834,3.1,Hellum,induced earthquake
2015-09-10,16:08:08,243241.51552548032,599216.8382275219,53.372,6.713,0.8,Startenhuizen Lopp,induced earthquake
2015-09-09,20:01:51,242753.64460379147,582176.393696809,53.219,6.701,1.2,Harkstede,induced earthquake
2015-09-05,03:34:30,244593.64156766783,576644.6146206056,53.169,6.727,0.5,Foxhol,induced earthquake
2015-08-28,17:22:38,234619.1518681723,601292.0276420924,53.392,6.584,1.3,Usquert,induced earthquake
2015-08-28,08:07:27,251119.94390343508,581445.7469312372,53.211,6.826,1.3,Slochteren,induced earthquake
2015-08-28,02:52:33,258669.17541334353,590842.4326599026,53.294,6.942,0.8,Meedhuizen,induced earthquake
2015-08-27,04:48:24,245400.08804470568,583561.1870771413,53.231,6.741,0.2,Woudbloem,induced earthquake
2015-08-26,18:16:34,251905.84804987424,582240.7443441784,53.218,6.838,0.4,Schildwolde,induced earthquake
2015-08-24,20:33:30,248270.2594433857,593968.6926017943,53.324,6.787,0.5,Wirdum,induced earthquake
2015-08-23,07:08:32,249927.51538220496,577525.978388091,53.176,6.807,0.3,Sappemeer,induced earthquake
2015-08-22,10:11:10,235810.92225112036,601645.9552238997,53.395,6.602,1.6,Usquert,induced earthquake
2015-08-22,00:12:30,245667.1674053888,583566.2155186778,53.231,6.745,1.4,Woudbloem,induced earthquake
2015-08-18,07:06:12,246365.23401145937,578458.9165978236,53.185,6.754,2,Kolham,induced earthquake
2015-08-17,00:10:12,246482.75498614676,596828.5922953372,53.35,6.761,0.6,Zeerijp,induced earthquake
2015-08-13,05:47:47,250315.73294311308,595010.8172840774,53.333,6.818,0.6,Oosterwijtwerd,induced earthquake
2015-08-12,23:01:31,249924.87824964145,594557.7725823263,53.329,6.812,0.3,Oosterwijtwerd,induced earthquake
2015-08-11,10:08:33,244652.75295027337,580653.0082787826,53.205,6.729,0.9,Scharmer,induced earthquake
2015-08-07,12:27:43,246372.9199178017,595601.9675985329,53.339,6.759,0.8,Loppersum,induced earthquake
2015-08-02,01:32:43,238367.10373143505,588554.5059454755,53.277,6.637,0.6,Thesinge,induced earthquake
2015-07-30,15:34:52,247570.5049491001,578370.6215171554,53.184,6.772,0.7,Froombosch,induced earthquake
2015-07-21,09:54:11,239703.03799003683,584681.9016253564,53.242,6.656,0.6,Garmerwolde,induced earthquake
2015-07-21,02:18:04,249318.75238944695,594879.7761379288,53.332,6.803,1.3,Oosterwijtwerd,induced earthquake
2015-07-20,22:06:08,239893.33110449417,589026.5035629803,53.281,6.66,0.4,Thesinge,induced earthquake
2015-07-19,20:06:44,252536.53112059715,593942.2497823228,53.323,6.851,0.6,Appingedam,induced earthquake
2015-07-18,23:47:29,246816.14113868217,579358.0135158058,53.193,6.761,0.5,Kolham,induced earthquake
2015-07-18,07:37:14,253594.95052964112,587841.1224376551,53.268,6.865,0.7,Siddeburen,induced earthquake
2015-07-16,08:58:19,243438.2821041898,595769.5594216954,53.341,6.715,0.4,Westeremden,induced earthquake
2015-07-16,02:27:14,250333.12804332608,590780.9310347082,53.295,6.817,0.8,Overschild,induced earthquake
2015-07-10,15:49:22,253878.7307446075,577271.5186068844,53.173,6.866,0.5,Zuidbroek,induced earthquake
2015-07-08,02:47:32,251521.99443629588,591361.3035799409,53.3,6.835,0.4,Appingedam,induced earthquake
2015-07-07,03:09:00,237995.74139501576,586878.373777639,53.262,6.631,2.1,Zuidwolde,induced earthquake
2015-07-06,04:25:08,251516.39595724636,578336.7777632882,53.183,6.831,0.5,Noordbroek,induced earthquake
2015-07-04,18:07:58,242019.4662635383,596856.7734879266,53.351,6.694,1.1,Westeremden,induced earthquake
2015-07-04,11:05:47,237063.5153497938,586751.0469394132,53.261,6.617,0.6,Zuidwolde,induced earthquake
2015-07-04,04:18:02,249647.8747332672,574737.5826748287,53.151,6.802,0.5,Sappemeer,induced earthquake
2015-07-02,15:53:59,244043.22412989824,581086.9480232017,53.209,6.72,0.5,Scharmer,induced earthquake
2015-06-30,00:53:00,241570.6972146464,588499.8760073815,53.276,6.685,0.5,Ten Boer,induced earthquake
2015-06-29,11:31:54,244874.24704552483,583106.0684254232,53.227,6.733,0.6,Woudbloem,induced earthquake
2015-06-26,22:06:42,244074.99343909224,582979.88340816,53.226,6.721,0,Scharmer,induced earthquake
2015-06-10,14:36:18,240845.62713058788,599173.2855140758,53.372,6.677,0.8,Eppenhuizen,induced earthquake
2015-06-10,14:21:27,243296.88045573805,596212.2284092187,53.345,6.713,0.8,Westeremden,induced earthquake
2015-06-10,09:18:07,243300.98114104237,595989.6658385944,53.343,6.713,0.4,Westeremden,induced earthquake
2015-06-10,02:26:07,245962.7426630904,596150.7679748323,53.344,6.753,1.8,Zeerijp,induced earthquake
2015-06-07,13:54:36,246282.07761746625,593373.8339578293,53.319,6.757,0.5,Garrelsweer,induced earthquake
2015-06-06,23:39:15,245771.38756827632,595701.8582529142,53.34,6.75,1.9,Zeerijp,induced earthquake
2015-06-04,20:11:25,253221.49503941007,576701.4813511773,53.168,6.856,1,Zuidbroek,induced earthquake
2015-06-02,23:37:38,251426.25326852535,592806.5680284624,53.313,6.834,0.7,Appingedam,induced earthquake
2015-05-27,10:52:10,240183.24865096225,602723.6691340036,53.404,6.668,2,Uithuizen,induced earthquake
2015-05-21,21:08:47,249978.59593499725,585096.5850949535,53.244,6.81,1.8,Schildwolde,induced earthquake
2015-05-16,14:14:49,252308.39638417665,592045.1221305348,53.306,6.847,1.6,Appingedam,induced earthquake
2015-05-13,01:09:51,255943.8594111263,587221.9729449535,53.262,6.9,1.2,Siddeburen,induced earthquake
2015-05-07,19:11:17,245290.5012821872,596472.0161350085,53.347,6.743,1,Zeerijp,induced earthquake
2015-05-07,13:17:22,248887.8130525414,579397.9716364149,53.193,6.792,1.1,Froombosch,induced earthquake
2015-05-03,16:50:08,257378.48163834435,588810.8747353628,53.276,6.922,1.1,Meedhuizen,induced earthquake
2015-04-22,00:33:55,249561.6724359476,582528.0450024648,53.221,6.803,0.8,Slochteren,induced earthquake
2015-04-15,03:33:03,254146.8308823926,583733.5807842491,53.231,6.872,0.8,Siddeburen,induced earthquake
2015-04-15,00:23:10,254841.18507625553,592097.1614960209,53.306,6.885,0.9,Appingedam,induced earthquake
2015-04-06,17:31:10,240154.77792407537,581795.7481769469,53.216,6.662,0.7,Harkstede,induced earthquake
2015-04-06,13:10:26,260876.6358644159,590556.6402586078,53.291,6.975,1.3,Farmsum,induced earthquake
2015-03-25,06:46:02,245110.12355776603,606042.3078797124,53.433,6.743,1.2,Uithuizermeeden,induced earthquake
2015-03-24,13:27:56,252805.30560640455,593836.4005022992,53.322,6.855,2.3,Appingedam,induced earthquake
2015-03-24,03:23:35,243858.2085414224,583866.3924111072,53.234,6.718,1.1,Scharmer,induced earthquake
2015-03-16,23:57:29,248567.73017432215,588965.0715523098,53.279,6.79,0.6,Overschild,induced earthquake
2015-03-14,19:26:59,240587.60137194785,576237.8457694338,53.166,6.667,0.7,Onnen,induced earthquake
2015-03-01,10:16:30,249917.02391956132,588212.3134075154,53.272,6.81,1.2,Overschild,induced earthquake
2015-02-25,10:02:56,252936.28840186397,593950.3975718963,53.323,6.857,2.3,Appingedam,induced earthquake
2015-02-24,17:34:09,250661.5835811136,584330.8948558691,53.237,6.82,0.8,Schildwolde,induced earthquake
2015-02-22,19:00:52,258543.0371864896,590505.731237197,53.291,6.94,1.4,Meedhuizen,induced earthquake
2015-02-22,06:21:33,249778.47695159452,578302.2578616542,53.183,6.805,0.6,Sappemeer,induced earthquake
2015-02-22,06:08:50,252936.91368870297,587382.3736328636,53.264,6.855,0.8,Siddeburen,induced earthquake
2015-02-13,04:09:00,251231.0621437389,589240.3518396731,53.281,6.83,0.8,Overschild,induced earthquake
2015-02-12,16:05:53,246320.087115354,573782.8806628988,53.143,6.752,1.9,Hoogezand,induced earthquake
2015-02-11,02:02:00,249559.52691238324,599560.085441115,53.374,6.808,0.4,Godlinze,induced earthquake
